detector,mean_stop_step,mean_stop_utility,mean_oracle_utility,mean_oracle_gap,false_early_rate,false_late_rate,mean_false_late_severity,model,dataset
never_stop,8.0,0.4613333333333332,0.8203,0.3589666666666667,0.0,0.9986666666666668,5.859333333333334,yi_1p5_9b_chat,arc
oracle,2.4147431124348477,0.347728965003723,0.347728965003723,0.0,0.0,0.0,0.0,yi_1p5_9b_chat,gpqa
first_answer,1.0,0.2695457930007446,0.347728965003723,0.0781831720029783,1.0,0.0,0.0,yi_1p5_9b_chat,gpqa
e_process,2.0,0.2351824274013402,0.347728965003723,0.1125465376023827,0.1332836932241251,0.0,0.0,yi_1p5_9b_chat,gpqa
hazard_drift,2.509307520476545,0.217163067758749,0.347728965003723,0.1305658972449739,0.1049888309754281,0.1310498883097542,0.4095309009679821,yi_1p5_9b_chat,gpqa
answer_stability,3.1965748324646315,0.1909903201787044,0.347728965003723,0.1567386448250186,0.0729709605361131,0.3149664929262844,0.9970215934475056,yi_1p5_9b_chat,gpqa
entropy_plateau,3.42144452717796,0.1745346239761727,0.347728965003723,0.1731943410275502,0.0729709605361131,0.4512285927029039,1.2233804914370812,yi_1p5_9b_chat,gpqa
verifier_first_correct,6.543559195830231,0.1666046165301563,0.347728965003723,0.1811243484735666,0.2695457930007446,0.556217423678332,4.449739389426656,yi_1p5_9b_chat,gpqa
empirical_bernstein,3.402084884586746,0.1635889798957557,0.347728965003723,0.1841399851079672,0.1124348473566641,0.1988086373790022,1.3283693224125093,yi_1p5_9b_chat,gpqa
never_stop,10.0,-0.1476917349218168,0.347728965003723,0.4954206999255398,0.0,0.996276991809382,7.585256887565152,yi_1p5_9b_chat,gpqa
oracle,4.1513333333333335,0.6084333333333333,0.6084333333333333,0.0,0.0,0.0,0.0,mistral_small_24b_2409,gsm8k
verifier_first_correct,5.979333333333333,0.5176999999999999,0.6084333333333333,0.0907333333333333,0.014,0.2333333333333333,1.8666666666666667,mistral_small_24b_2409,gsm8k
empirical_bernstein,9.0,0.2833333333333332,0.6084333333333333,0.3251,0.0146666666666666,0.9446666666666668,4.863333333333333,mistral_small_24b_2409,gsm8k
e_process,9.0,0.2833333333333332,0.6084333333333333,0.3251,0.0146666666666666,0.9446666666666668,4.863333333333333,mistral_small_24b_2409,gsm8k
never_stop,10.0,0.2746666666666667,0.6084333333333333,0.3337666666666666,0.0,0.9853333333333332,5.8486666666666665,mistral_small_24b_2409,gsm8k
answer_stability,4.704666666666666,0.2641,0.6084333333333333,0.3443333333333333,0.2813333333333333,0.646,1.4986666666666666,mistral_small_24b_2409,gsm8k
hazard_drift,4.8,0.2446666666666666,0.6084333333333333,0.3637666666666666,0.2486666666666666,0.7026666666666667,1.3586666666666667,mistral_small_24b_2409,gsm8k
entropy_plateau,5.1786666666666665,0.2417333333333333,0.6084333333333333,0.3666999999999999,0.2746666666666666,0.654,1.944,mistral_small_24b_2409,gsm8k
first_answer,1.0,0.014,0.6084333333333333,0.5944333333333334,1.0,0.0,0.0,mistral_small_24b_2409,gsm8k
oracle,3.975333333333333,0.2092333333333333,0.2092333333333333,0.0,0.0,0.0,0.0,mistral_small_24b_2409,math
first_answer,1.0,0.02,0.2092333333333333,0.1892333333333333,1.0,0.0,0.0,mistral_small_24b_2409,math
e_process,2.0,-0.0193333333333333,0.2092333333333333,0.2285666666666666,0.3273333333333333,0.0,0.0,mistral_small_24b_2409,math
entropy_plateau,5.221333333333333,-0.0970666666666666,0.2092333333333333,0.3063,0.2253333333333333,0.4786666666666667,2.599333333333333,mistral_small_24b_2409,math
answer_stability,5.714,-0.1170333333333333,0.2092333333333333,0.3262666666666666,0.2186666666666666,0.4933333333333333,3.018666666666667,mistral_small_24b_2409,math
hazard_drift,6.847333333333333,-0.1410333333333333,0.2092333333333333,0.3502666666666666,0.1773333333333333,0.682,3.694,mistral_small_24b_2409,math
verifier_first_correct,11.622666666666667,-0.1711333333333333,0.2092333333333333,0.3803666666666666,0.02,0.64,7.68,mistral_small_24b_2409,math
empirical_bernstein,13.0,-0.3173333333333334,0.2092333333333333,0.5265666666666666,0.0266666666666666,0.956,9.051333333333334,mistral_small_24b_2409,math
never_stop,14.0,-0.3386666666666667,0.2092333333333333,0.5479,0.0,0.9733333333333334,10.024666666666668,mistral_small_24b_2409,math
verifier_first_correct,2.216666666666667,0.8685,0.8569333333333332,-0.0115666666666666,0.536,0.0706666666666666,0.424,mistral_small_24b_2409,arc
oracle,2.341333333333333,0.8569333333333332,0.8569333333333332,0.0,0.0,0.0,0.0,mistral_small_24b_2409,arc
answer_stability,2.675333333333333,0.7582333333333333,0.8569333333333332,0.0986999999999999,0.0646666666666666,0.3813333333333333,0.4473333333333333,mistral_small_24b_2409,arc
hazard_drift,2.881333333333333,0.7559333333333332,0.8569333333333332,0.1009999999999999,0.054,0.442,0.6293333333333333,mistral_small_24b_2409,arc
entropy_plateau,2.953333333333333,0.7323333333333333,0.8569333333333332,0.1245999999999999,0.0753333333333333,0.458,0.7506666666666667,mistral_small_24b_2409,arc
e_process,4.4,0.6906666666666667,0.8569333333333332,0.1662666666666666,0.0273333333333333,0.9286666666666666,2.096,mistral_small_24b_2409,arc
empirical_bernstein,7.0,0.59,0.8569333333333332,0.2669333333333333,0.0006666666666666,0.9966666666666668,4.6593333333333335,mistral_small_24b_2409,arc
never_stop,8.0,0.5406666666666666,0.8569333333333332,0.3162666666666667,0.0,0.9993333333333332,5.658666666666667,mistral_small_24b_2409,arc
first_answer,1.0,0.536,0.8569333333333332,0.3209333333333333,1.0,0.0,0.0,mistral_small_24b_2409,arc
oracle,2.8132440476190474,0.3885044642857143,0.3885044642857143,0.0,0.0,0.0,0.0,mistral_small_24b_2409,gpqa
verifier_first_correct,6.676339285714286,0.2109747023809524,0.3885044642857143,0.1775297619047619,0.1703869047619047,0.5052083333333334,4.041666666666667,mistral_small_24b_2409,gpqa
first_answer,1.0,0.1703869047619047,0.3885044642857143,0.2181175595238095,1.0,0.0,0.0,mistral_small_24b_2409,gpqa
hazard_drift,3.4605654761904763,0.1656622023809523,0.3885044642857143,0.2228422619047619,0.1584821428571428,0.4508928571428571,1.109375,mistral_small_24b_2409,gpqa
answer_stability,3.5825892857142856,0.1647693452380952,0.3885044642857143,0.223735119047619,0.150297619047619,0.4598214285714285,1.230654761904762,mistral_small_24b_2409,gpqa
entropy_plateau,3.96875,0.1432291666666666,0.3885044642857143,0.2452752976190476,0.140625,0.5446428571428571,1.599702380952381,mistral_small_24b_2409,gpqa
e_process,4.199404761904762,0.1272321428571428,0.3885044642857143,0.2612723214285714,0.1257440476190476,0.8221726190476191,1.7604166666666667,mistral_small_24b_2409,gpqa
empirical_bernstein,9.0,-0.0629464285714285,0.3885044642857143,0.4514508928571428,0.0215773809523809,0.965029761904762,6.208333333333333,mistral_small_24b_2409,gpqa
never_stop,10.0,-0.094345238095238,0.3885044642857143,0.4828497023809523,0.0,0.9784226190476192,7.1867559523809526,mistral_small_24b_2409,gpqa
oracle,3.168,0.5289333333333334,0.5289333333333334,0.0,0.0,0.0,0.0,llama_3p1_8b_instruct,gsm8k
verifier_first_correct,6.028,0.3886,0.5289333333333334,0.1403333333333333,0.0113333333333333,0.36,2.88,llama_3p1_8b_instruct,gsm8k
answer_stability,4.936,0.2478666666666666,0.5289333333333334,0.2810666666666667,0.108,0.862,2.006,llama_3p1_8b_instruct,gsm8k
hazard_drift,4.423333333333333,0.2448333333333333,0.5289333333333334,0.2840999999999999,0.1393333333333333,0.7833333333333333,1.5753333333333333,llama_3p1_8b_instruct,gsm8k
entropy_plateau,4.955333333333333,0.1962333333333333,0.5289333333333334,0.3327,0.1526666666666666,0.7806666666666666,2.1806666666666668,llama_3p1_8b_instruct,gsm8k
e_process,6.0,0.194,0.5289333333333334,0.3349333333333333,0.052,0.9026666666666666,2.925333333333333,llama_3p1_8b_instruct,gsm8k
empirical_bernstein,9.0,0.0639999999999999,0.5289333333333334,0.4649333333333334,0.006,0.988,5.838,llama_3p1_8b_instruct,gsm8k
never_stop,10.0,0.0246666666666666,0.5289333333333334,0.5042666666666666,0.0,0.994,6.832,llama_3p1_8b_instruct,gsm8k
first_answer,1.0,0.0113333333333333,0.5289333333333334,0.5176,1.0,0.0,0.0,llama_3p1_8b_instruct,gsm8k
oracle,3.053333333333333,0.2373333333333333,0.2373333333333333,0.0,0.0,0.0,0.0,llama_3p1_8b_instruct,math
first_answer,1.0,0.0286666666666666,0.2373333333333333,0.2086666666666666,1.0,0.0,0.0,llama_3p1_8b_instruct,math
e_process,4.4,-0.0426666666666666,0.2373333333333333,0.28,0.1593333333333333,0.8006666666666666,1.9006666666666667,llama_3p1_8b_instruct,math
hazard_drift,5.155333333333333,-0.0437666666666666,0.2373333333333333,0.2810999999999999,0.1346666666666666,0.664,2.56,llama_3p1_8b_instruct,math
entropy_plateau,4.440666666666667,-0.0693666666666666,0.2373333333333333,0.3067,0.1853333333333333,0.4693333333333333,2.1446666666666667,llama_3p1_8b_instruct,math
answer_stability,6.816,-0.1014666666666666,0.2373333333333333,0.3388,0.0806666666666666,0.8386666666666667,4.061333333333334,llama_3p1_8b_instruct,math
verifier_first_correct,10.91,-0.1535,0.2373333333333333,0.3908333333333333,0.0286666666666666,0.658,7.896,llama_3p1_8b_instruct,math
empirical_bernstein,13.0,-0.3953333333333334,0.2373333333333333,0.6326666666666667,0.006,0.9893333333333332,9.952666666666667,llama_3p1_8b_instruct,math
never_stop,14.0,-0.4386666666666666,0.2373333333333333,0.676,0.0,0.994,10.946666666666667,llama_3p1_8b_instruct,math
verifier_first_correct,2.103333333333333,0.8775,0.8528666666666667,-0.0246333333333333,0.5833333333333334,0.0673333333333333,0.404,llama_3p1_8b_instruct,arc
oracle,2.329333333333333,0.8528666666666667,0.8528666666666667,0.0,0.0,0.0,0.0,llama_3p1_8b_instruct,arc
answer_stability,2.819333333333333,0.7290333333333333,0.8528666666666667,0.1238333333333333,0.0566666666666666,0.3966666666666666,0.6093333333333333,llama_3p1_8b_instruct,arc
hazard_drift,2.726,0.7197,0.8528666666666667,0.1331666666666666,0.074,0.3466666666666667,0.5406666666666666,llama_3p1_8b_instruct,arc
entropy_plateau,3.119333333333333,0.6900333333333333,0.8528666666666667,0.1628333333333333,0.0626666666666666,0.4753333333333333,0.9246666666666666,llama_3p1_8b_instruct,arc
e_process,3.2,0.6446666666666667,0.8528666666666667,0.2081999999999999,0.0686666666666666,0.84,1.0073333333333334,llama_3p1_8b_instruct,arc
first_answer,1.0,0.5833333333333334,0.8528666666666667,0.2695333333333333,1.0,0.0,0.0,llama_3p1_8b_instruct,arc
empirical_bernstein,7.0,0.472,0.8528666666666667,0.3808666666666666,0.0033333333333333,0.988,4.674,llama_3p1_8b_instruct,arc
never_stop,8.0,0.4206666666666666,0.8528666666666667,0.4322,0.0,0.9966666666666668,5.6706666666666665,llama_3p1_8b_instruct,arc
oracle,3.03725782414307,0.5054396423248881,0.5054396423248881,0.0,0.0,0.0,0.0,llama_3p1_8b_instruct,gpqa
verifier_first_correct,5.735469448584203,0.397354694485842,0.5054396423248881,0.1080849478390462,0.1721311475409836,0.3658718330849478,2.926974664679583,llama_3p1_8b_instruct,gpqa
first_answer,1.0,0.1721311475409836,0.5054396423248881,0.3333084947839045,1.0,0.0,0.0,llama_3p1_8b_instruct,gpqa
hazard_drift,2.9754098360655736,0.1672503725782414,0.5054396423248881,0.3381892697466468,0.2675111773472429,0.3733233979135618,0.643070044709389,llama_3p1_8b_instruct,gpqa
answer_stability,4.423248882265276,0.1522354694485841,0.5054396423248881,0.353204172876304,0.1505216095380029,0.7034277198211625,1.7742175856929956,llama_3p1_8b_instruct,gpqa
entropy_plateau,4.242921013412817,0.1448584202682563,0.5054396423248881,0.3605812220566319,0.1743666169895678,0.6371087928464978,1.6810730253353203,llama_3p1_8b_instruct,gpqa
e_process,6.0,0.0696721311475409,0.5054396423248881,0.4357675111773472,0.0663189269746646,0.8837555886736215,3.1110283159463488,llama_3p1_8b_instruct,gpqa
empirical_bernstein,9.0,-0.0870342771982116,0.5054396423248881,0.5924739195230999,0.0119225037257824,0.973919523099851,5.9746646795827125,llama_3p1_8b_instruct,gpqa
never_stop,10.0,-0.1243666169895677,0.5054396423248881,0.629806259314456,0.0,0.9880774962742176,6.96274217585693,llama_3p1_8b_instruct,gpqa
