run_id,brier,auc
phi_4_mini_instruct__gsm8k_train_00056_1e4c2fc2__temp0.60__seed7,0.20816908716584598,0.75
phi_4_mini_instruct__gsm8k_train_00056_1e4c2fc2__temp1.00__seed7,0.29667696278511674,0.4444444444444444
phi_4_mini_instruct__gsm8k_train_00057_57b7f2d4__temp0.10__seed7,0.21487199710376878,
phi_4_mini_instruct__gsm8k_train_00057_57b7f2d4__temp0.60__seed7,0.3369112846947634,
phi_4_mini_instruct__gsm8k_train_00057_57b7f2d4__temp1.00__seed7,0.2031063542575134,
phi_4_mini_instruct__gsm8k_train_00058_43c88879__temp0.10__seed7,0.22704858635323527,0.4375
phi_4_mini_instruct__gsm8k_train_00058_43c88879__temp0.60__seed7,0.2759224144323816,0.5625
phi_4_mini_instruct__gsm8k_train_00058_43c88879__temp1.00__seed7,0.2046603406054653,
phi_4_mini_instruct__gsm8k_train_00059_90db2977__temp0.10__seed7,0.2079098730229178,0.6666666666666667
phi_4_mini_instruct__gsm8k_train_00059_90db2977__temp0.60__seed7,0.31003405496659464,0.3125
phi_4_mini_instruct__gsm8k_train_00059_90db2977__temp1.00__seed7,0.2992984753133928,0.25
phi_4_mini_instruct__gsm8k_train_00060_9b3f9448__temp0.10__seed7,0.28092591796838196,
phi_4_mini_instruct__gsm8k_train_00060_9b3f9448__temp0.60__seed7,0.358963303473013,
phi_4_mini_instruct__gsm8k_train_00060_9b3f9448__temp1.00__seed7,0.28730360356649526,0.11111111111111116
phi_4_mini_instruct__gsm8k_train_00061_0e425d85__temp0.10__seed7,0.15388546817595405,
phi_4_mini_instruct__gsm8k_train_00061_0e425d85__temp0.60__seed7,0.2050817272127118,0.8333333333333333
phi_4_mini_instruct__gsm8k_train_00061_0e425d85__temp1.00__seed7,0.24594871105604135,
phi_4_mini_instruct__gsm8k_train_00062_8f0f003e__temp0.10__seed7,0.20310856684516207,0.76
phi_4_mini_instruct__gsm8k_train_00062_8f0f003e__temp0.60__seed7,0.22979001514544745,0.7083333333333333
phi_4_mini_instruct__gsm8k_train_00062_8f0f003e__temp1.00__seed7,0.21381826273810928,0.5
phi_4_mini_instruct__gsm8k_train_00063_1418fe17__temp0.10__seed7,0.2963929008749945,0.2380952380952381
phi_4_mini_instruct__gsm8k_train_00063_1418fe17__temp0.60__seed7,0.20602720739954322,0.9047619047619049
phi_4_mini_instruct__gsm8k_train_00063_1418fe17__temp1.00__seed7,0.1838921239881207,0.3333333333333333
phi_4_mini_instruct__gsm8k_train_00064_a2146c67__temp0.10__seed7,0.23988985715068728,0.3125
phi_4_mini_instruct__gsm8k_train_00064_a2146c67__temp0.60__seed7,0.2944529277012075,
phi_4_mini_instruct__gsm8k_train_00064_a2146c67__temp1.00__seed7,0.27503192498974127,0.375
phi_4_mini_instruct__gsm8k_train_00065_730f674d__temp0.10__seed7,0.19162598048167792,0.4444444444444444
phi_4_mini_instruct__gsm8k_train_00065_730f674d__temp0.60__seed7,0.22347848210161098,
phi_4_mini_instruct__gsm8k_train_00065_730f674d__temp1.00__seed7,0.2239887913895388,
phi_4_mini_instruct__gsm8k_train_00066_657c5999__temp0.10__seed7,0.2926808050389486,
phi_4_mini_instruct__gsm8k_train_00066_657c5999__temp0.60__seed7,0.22512144109951798,0.75
phi_4_mini_instruct__gsm8k_train_00066_657c5999__temp1.00__seed7,0.2720745467805227,
phi_4_mini_instruct__gsm8k_train_00067_7ae2a064__temp0.10__seed7,0.2640709045056677,0.11111111111111116
phi_4_mini_instruct__gsm8k_train_00067_7ae2a064__temp0.60__seed7,0.29491253185405025,0.375
phi_4_mini_instruct__gsm8k_train_00067_7ae2a064__temp1.00__seed7,0.3650940719366377,0.11111111111111116
phi_4_mini_instruct__gsm8k_train_00068_76571793__temp0.10__seed7,0.2762526536498369,0.11111111111111116
phi_4_mini_instruct__gsm8k_train_00068_76571793__temp0.60__seed7,0.2577219038735642,
phi_4_mini_instruct__gsm8k_train_00068_76571793__temp1.00__seed7,0.19425860929496808,0.8
phi_4_mini_instruct__gsm8k_train_00069_d68659f7__temp0.10__seed7,0.22508328037369196,0.5
phi_4_mini_instruct__gsm8k_train_00069_d68659f7__temp0.60__seed7,0.32472922026685364,
phi_4_mini_instruct__gsm8k_train_00069_d68659f7__temp1.00__seed7,0.19100341186369624,0.75
phi_4_mini_instruct__gsm8k_train_00070_71b9fc29__temp0.10__seed7,0.3170066113962667,
phi_4_mini_instruct__gsm8k_train_00070_71b9fc29__temp0.60__seed7,0.19781838096625964,0.42857142857142855
phi_4_mini_instruct__gsm8k_train_00070_71b9fc29__temp1.00__seed7,0.18299958030859656,1.0
phi_4_mini_instruct__gsm8k_train_00071_c665e122__temp0.10__seed7,0.1966115697123484,0.9047619047619049
phi_4_mini_instruct__gsm8k_train_00071_c665e122__temp0.60__seed7,0.20927979826891346,0.8125
phi_4_mini_instruct__gsm8k_train_00071_c665e122__temp1.00__seed7,0.2470396518418611,0.6666666666666666
phi_4_mini_instruct__gsm8k_train_00072_29bf6ced__temp0.10__seed7,0.23387254497701085,
phi_4_mini_instruct__gsm8k_train_00072_29bf6ced__temp0.60__seed7,0.3550248572061659,0.0625
phi_4_mini_instruct__gsm8k_train_00072_29bf6ced__temp1.00__seed7,0.19227213767652523,0.875
phi_4_mini_instruct__gsm8k_train_00073_bba2194d__temp0.10__seed7,0.18559471566227728,
phi_4_mini_instruct__gsm8k_train_00073_bba2194d__temp0.60__seed7,0.1919023762110945,0.875
phi_4_mini_instruct__gsm8k_train_00073_bba2194d__temp1.00__seed7,0.19774146818523003,0.7777777777777778
phi_4_mini_instruct__gsm8k_train_00074_f7b6c77d__temp0.10__seed7,0.21082514861227572,0.75
phi_4_mini_instruct__gsm8k_train_00074_f7b6c77d__temp0.60__seed7,0.38775204772755345,0.11111111111111116
phi_4_mini_instruct__gsm8k_train_00074_f7b6c77d__temp1.00__seed7,0.2705502523579531,0.125
phi_4_mini_instruct__gsm8k_train_00075_701b0438__temp0.10__seed7,0.2321864587408728,0.75
phi_4_mini_instruct__gsm8k_train_00075_701b0438__temp0.60__seed7,0.1293194408449165,
phi_4_mini_instruct__gsm8k_train_00075_701b0438__temp1.00__seed7,0.19998104317338547,0.875
phi_4_mini_instruct__gsm8k_train_00076_4bc39af7__temp0.10__seed7,0.22927933171735465,
phi_4_mini_instruct__gsm8k_train_00076_4bc39af7__temp0.60__seed7,0.22083757834882345,0.7777777777777778
phi_4_mini_instruct__gsm8k_train_00076_4bc39af7__temp1.00__seed7,0.18990238683552546,0.92
phi_4_mini_instruct__gsm8k_train_00077_ef228274__temp0.10__seed7,0.20511379120136355,0.2222222222222222
phi_4_mini_instruct__gsm8k_train_00077_ef228274__temp0.60__seed7,0.3011144206464123,0.2222222222222222
phi_4_mini_instruct__gsm8k_train_00077_ef228274__temp1.00__seed7,0.13555785840373913,
phi_4_mini_instruct__gsm8k_train_00078_8202f885__temp0.10__seed7,0.24994825132721238,0.4285714285714286
phi_4_mini_instruct__gsm8k_train_00078_8202f885__temp0.60__seed7,0.2465746240253887,0.2222222222222222
phi_4_mini_instruct__gsm8k_train_00078_8202f885__temp1.00__seed7,0.26736585755898545,
phi_4_mini_instruct__gsm8k_train_00079_02bbd64d__temp0.10__seed7,0.2334733326593091,0.47619047619047616
phi_4_mini_instruct__gsm8k_train_00079_02bbd64d__temp0.60__seed7,0.23315037446828177,
phi_4_mini_instruct__gsm8k_train_00079_02bbd64d__temp1.00__seed7,0.34386505910593745,0.11111111111111116
phi_4_mini_instruct__gsm8k_train_00080_9c0e3ea5__temp0.10__seed7,0.1646006131130859,0.9166666666666667
phi_4_mini_instruct__gsm8k_train_00080_9c0e3ea5__temp0.60__seed7,0.22307189976219596,
phi_4_mini_instruct__gsm8k_train_00080_9c0e3ea5__temp1.00__seed7,0.25110497478151383,0.375
phi_4_mini_instruct__gsm8k_train_00081_0f393056__temp0.10__seed7,0.20414180386013756,0.76
phi_4_mini_instruct__gsm8k_train_00081_0f393056__temp0.60__seed7,0.23838370180080268,
phi_4_mini_instruct__gsm8k_train_00081_0f393056__temp1.00__seed7,0.284700225304612,
phi_4_mini_instruct__gsm8k_train_00082_3bc88e6c__temp0.10__seed7,0.2780222834070134,
phi_4_mini_instruct__gsm8k_train_00082_3bc88e6c__temp0.60__seed7,0.27490863300856483,
phi_4_mini_instruct__gsm8k_train_00082_3bc88e6c__temp1.00__seed7,0.17779369634560088,
phi_4_mini_instruct__gsm8k_train_00083_51275bdc__temp0.10__seed7,0.19226602753688096,0.875
phi_4_mini_instruct__gsm8k_train_00083_51275bdc__temp0.60__seed7,0.3155695482369168,0.2222222222222222
phi_4_mini_instruct__gsm8k_train_00083_51275bdc__temp1.00__seed7,0.2347707482114417,
phi_4_mini_instruct__gsm8k_train_00084_3f815691__temp0.10__seed7,0.3199059638175673,0.11111111111111116
phi_4_mini_instruct__gsm8k_train_00084_3f815691__temp0.60__seed7,0.1975878494953477,0.9047619047619049
phi_4_mini_instruct__gsm8k_train_00084_3f815691__temp1.00__seed7,0.2080229891945975,0.7916666666666667
phi_4_mini_instruct__gsm8k_train_00085_a89e3367__temp0.10__seed7,0.24608447083781915,
phi_4_mini_instruct__gsm8k_train_00085_a89e3367__temp0.60__seed7,0.25605572825370976,
phi_4_mini_instruct__gsm8k_train_00085_a89e3367__temp1.00__seed7,0.24623174783790694,
phi_4_mini_instruct__gsm8k_train_00086_af406602__temp0.10__seed7,0.22844667728405527,0.6400000000000001
phi_4_mini_instruct__gsm8k_train_00086_af406602__temp0.60__seed7,0.1719239678666361,0.88
phi_4_mini_instruct__gsm8k_train_00086_af406602__temp1.00__seed7,0.21569600039820305,0.7916666666666666
phi_4_mini_instruct__gsm8k_train_00087_c84aacb9__temp0.10__seed7,0.22139730291109566,0.6799999999999999
phi_4_mini_instruct__gsm8k_train_00087_c84aacb9__temp0.60__seed7,0.26911673373156175,0.3125
