run_id,task_id,detector,stop_step,stop_utility,oracle_step,oracle_utility,oracle_gap,false_early,false_late,false_late_severity,out_of_sample
qwen2p5_0p5b__arc_test_00249_d6f66ee0__temp1.00__seed7,arc_test_00249_d6f66ee0,verifier_first_correct,8,0.6499999999999999,8,0.6499999999999999,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00249_d6f66ee0__temp1.00__seed7,arc_test_00249_d6f66ee0,answer_stability,4,-0.15,8,0.6499999999999999,0.7999999999999999,1,0,0,1
qwen2p5_0p5b__arc_test_00249_d6f66ee0__temp1.00__seed7,arc_test_00249_d6f66ee0,entropy_plateau,5,-0.2,8,0.6499999999999999,0.8499999999999999,1,0,0,1
qwen2p5_0p5b__arc_test_00249_d6f66ee0__temp1.00__seed7,arc_test_00249_d6f66ee0,hazard_drift,4,-0.15,8,0.6499999999999999,0.7999999999999999,1,0,0,1
qwen2p5_0p5b__arc_test_00249_d6f66ee0__temp1.00__seed7,arc_test_00249_d6f66ee0,empirical_bernstein,7,-0.3,8,0.6499999999999999,0.95,1,0,0,1
qwen2p5_0p5b__arc_test_00249_d6f66ee0__temp1.00__seed7,arc_test_00249_d6f66ee0,e_process,2,-0.05,8,0.6499999999999999,0.7,1,0,0,1
qwen2p5_0p5b__arc_test_00249_d6f66ee0__temp1.00__seed7,arc_test_00249_d6f66ee0,never_stop,8,0.6499999999999999,8,0.6499999999999999,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00251_80eac29b__temp0.60__seed7,arc_test_00251_80eac29b,oracle,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00251_80eac29b__temp0.60__seed7,arc_test_00251_80eac29b,first_answer,1,0.0,2,-0.05,-0.05,1,0,0,1
qwen2p5_0p5b__arc_test_00251_80eac29b__temp0.60__seed7,arc_test_00251_80eac29b,verifier_first_correct,8,-0.35,2,-0.05,0.3,0,1,6,1
qwen2p5_0p5b__arc_test_00251_80eac29b__temp0.60__seed7,arc_test_00251_80eac29b,answer_stability,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00251_80eac29b__temp0.60__seed7,arc_test_00251_80eac29b,entropy_plateau,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00251_80eac29b__temp0.60__seed7,arc_test_00251_80eac29b,hazard_drift,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00251_80eac29b__temp0.60__seed7,arc_test_00251_80eac29b,empirical_bernstein,7,-0.3,2,-0.05,0.25,0,1,5,1
qwen2p5_0p5b__arc_test_00251_80eac29b__temp0.60__seed7,arc_test_00251_80eac29b,e_process,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00251_80eac29b__temp0.60__seed7,arc_test_00251_80eac29b,never_stop,8,-0.35,2,-0.05,0.3,0,1,6,1
qwen2p5_0p5b__arc_test_00253_8b812a8a__temp0.10__seed7,arc_test_00253_8b812a8a,oracle,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00253_8b812a8a__temp0.10__seed7,arc_test_00253_8b812a8a,first_answer,1,0.0,2,-0.05,-0.05,1,0,0,1
qwen2p5_0p5b__arc_test_00253_8b812a8a__temp0.10__seed7,arc_test_00253_8b812a8a,verifier_first_correct,8,-0.35,2,-0.05,0.3,0,1,6,1
qwen2p5_0p5b__arc_test_00253_8b812a8a__temp0.10__seed7,arc_test_00253_8b812a8a,answer_stability,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00253_8b812a8a__temp0.10__seed7,arc_test_00253_8b812a8a,entropy_plateau,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00253_8b812a8a__temp0.10__seed7,arc_test_00253_8b812a8a,hazard_drift,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00253_8b812a8a__temp0.10__seed7,arc_test_00253_8b812a8a,empirical_bernstein,7,-0.3,2,-0.05,0.25,0,1,5,1
qwen2p5_0p5b__arc_test_00253_8b812a8a__temp0.10__seed7,arc_test_00253_8b812a8a,e_process,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00253_8b812a8a__temp0.10__seed7,arc_test_00253_8b812a8a,never_stop,8,-0.35,2,-0.05,0.3,0,1,6,1
qwen2p5_0p5b__arc_test_00254_992b459f__temp1.00__seed7,arc_test_00254_992b459f,oracle,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00254_992b459f__temp1.00__seed7,arc_test_00254_992b459f,first_answer,1,1.0,2,-0.05,-1.05,1,0,0,1
qwen2p5_0p5b__arc_test_00254_992b459f__temp1.00__seed7,arc_test_00254_992b459f,verifier_first_correct,1,1.0,2,-0.05,-1.05,1,0,0,1
qwen2p5_0p5b__arc_test_00254_992b459f__temp1.00__seed7,arc_test_00254_992b459f,answer_stability,3,-0.1,2,-0.05,0.05,0,1,1,1
qwen2p5_0p5b__arc_test_00254_992b459f__temp1.00__seed7,arc_test_00254_992b459f,entropy_plateau,5,-0.2,2,-0.05,0.15000000000000002,0,1,3,1
qwen2p5_0p5b__arc_test_00254_992b459f__temp1.00__seed7,arc_test_00254_992b459f,hazard_drift,3,-0.1,2,-0.05,0.05,0,1,1,1
qwen2p5_0p5b__arc_test_00254_992b459f__temp1.00__seed7,arc_test_00254_992b459f,empirical_bernstein,7,-0.3,2,-0.05,0.25,0,1,5,1
qwen2p5_0p5b__arc_test_00254_992b459f__temp1.00__seed7,arc_test_00254_992b459f,e_process,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00254_992b459f__temp1.00__seed7,arc_test_00254_992b459f,never_stop,8,-0.35,2,-0.05,0.3,0,1,6,1
qwen2p5_0p5b__arc_test_00256_73563be9__temp0.60__seed7,arc_test_00256_73563be9,oracle,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00256_73563be9__temp0.60__seed7,arc_test_00256_73563be9,first_answer,1,0.0,2,-0.05,-0.05,1,0,0,1
qwen2p5_0p5b__arc_test_00256_73563be9__temp0.60__seed7,arc_test_00256_73563be9,verifier_first_correct,8,-0.35,2,-0.05,0.3,0,1,6,1
qwen2p5_0p5b__arc_test_00256_73563be9__temp0.60__seed7,arc_test_00256_73563be9,answer_stability,3,-0.1,2,-0.05,0.05,0,1,1,1
qwen2p5_0p5b__arc_test_00256_73563be9__temp0.60__seed7,arc_test_00256_73563be9,entropy_plateau,3,-0.1,2,-0.05,0.05,0,1,1,1
qwen2p5_0p5b__arc_test_00256_73563be9__temp0.60__seed7,arc_test_00256_73563be9,hazard_drift,3,-0.1,2,-0.05,0.05,0,1,1,1
qwen2p5_0p5b__arc_test_00256_73563be9__temp0.60__seed7,arc_test_00256_73563be9,empirical_bernstein,7,-0.3,2,-0.05,0.25,0,1,5,1
qwen2p5_0p5b__arc_test_00256_73563be9__temp0.60__seed7,arc_test_00256_73563be9,e_process,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00256_73563be9__temp0.60__seed7,arc_test_00256_73563be9,never_stop,8,-0.35,2,-0.05,0.3,0,1,6,1
qwen2p5_0p5b__arc_test_00258_6a879ef1__temp0.10__seed7,arc_test_00258_6a879ef1,oracle,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00258_6a879ef1__temp0.10__seed7,arc_test_00258_6a879ef1,first_answer,1,0.0,2,-0.05,-0.05,1,0,0,1
qwen2p5_0p5b__arc_test_00258_6a879ef1__temp0.10__seed7,arc_test_00258_6a879ef1,verifier_first_correct,8,-0.35,2,-0.05,0.3,0,1,6,1
qwen2p5_0p5b__arc_test_00258_6a879ef1__temp0.10__seed7,arc_test_00258_6a879ef1,answer_stability,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00258_6a879ef1__temp0.10__seed7,arc_test_00258_6a879ef1,entropy_plateau,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00258_6a879ef1__temp0.10__seed7,arc_test_00258_6a879ef1,hazard_drift,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00258_6a879ef1__temp0.10__seed7,arc_test_00258_6a879ef1,empirical_bernstein,7,-0.3,2,-0.05,0.25,0,1,5,1
qwen2p5_0p5b__arc_test_00258_6a879ef1__temp0.10__seed7,arc_test_00258_6a879ef1,e_process,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00258_6a879ef1__temp0.10__seed7,arc_test_00258_6a879ef1,never_stop,8,-0.35,2,-0.05,0.3,0,1,6,1
qwen2p5_0p5b__arc_test_00259_6493bd62__temp1.00__seed7,arc_test_00259_6493bd62,oracle,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00259_6493bd62__temp1.00__seed7,arc_test_00259_6493bd62,first_answer,1,0.0,2,-0.05,-0.05,1,0,0,1
qwen2p5_0p5b__arc_test_00259_6493bd62__temp1.00__seed7,arc_test_00259_6493bd62,verifier_first_correct,8,-0.35,2,-0.05,0.3,0,1,6,1
qwen2p5_0p5b__arc_test_00259_6493bd62__temp1.00__seed7,arc_test_00259_6493bd62,answer_stability,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00259_6493bd62__temp1.00__seed7,arc_test_00259_6493bd62,entropy_plateau,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00259_6493bd62__temp1.00__seed7,arc_test_00259_6493bd62,hazard_drift,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00259_6493bd62__temp1.00__seed7,arc_test_00259_6493bd62,empirical_bernstein,7,-0.3,2,-0.05,0.25,0,1,5,1
qwen2p5_0p5b__arc_test_00259_6493bd62__temp1.00__seed7,arc_test_00259_6493bd62,e_process,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00259_6493bd62__temp1.00__seed7,arc_test_00259_6493bd62,never_stop,8,-0.35,2,-0.05,0.3,0,1,6,1
qwen2p5_0p5b__arc_test_00261_bd91b0d2__temp0.60__seed7,arc_test_00261_bd91b0d2,oracle,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00261_bd91b0d2__temp0.60__seed7,arc_test_00261_bd91b0d2,first_answer,1,1.0,2,0.95,-0.050000000000000044,1,0,0,1
qwen2p5_0p5b__arc_test_00261_bd91b0d2__temp0.60__seed7,arc_test_00261_bd91b0d2,verifier_first_correct,1,1.0,2,0.95,-0.050000000000000044,1,0,0,1
qwen2p5_0p5b__arc_test_00261_bd91b0d2__temp0.60__seed7,arc_test_00261_bd91b0d2,answer_stability,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00261_bd91b0d2__temp0.60__seed7,arc_test_00261_bd91b0d2,entropy_plateau,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00261_bd91b0d2__temp0.60__seed7,arc_test_00261_bd91b0d2,hazard_drift,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00261_bd91b0d2__temp0.60__seed7,arc_test_00261_bd91b0d2,empirical_bernstein,7,0.7,2,0.95,0.25,0,1,5,1
qwen2p5_0p5b__arc_test_00261_bd91b0d2__temp0.60__seed7,arc_test_00261_bd91b0d2,e_process,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00261_bd91b0d2__temp0.60__seed7,arc_test_00261_bd91b0d2,never_stop,8,0.6499999999999999,2,0.95,0.30000000000000004,0,1,6,1
qwen2p5_0p5b__arc_test_00263_1ca9e9de__temp0.10__seed7,arc_test_00263_1ca9e9de,oracle,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00263_1ca9e9de__temp0.10__seed7,arc_test_00263_1ca9e9de,first_answer,1,1.0,2,0.95,-0.050000000000000044,1,0,0,1
qwen2p5_0p5b__arc_test_00263_1ca9e9de__temp0.10__seed7,arc_test_00263_1ca9e9de,verifier_first_correct,1,1.0,2,0.95,-0.050000000000000044,1,0,0,1
qwen2p5_0p5b__arc_test_00263_1ca9e9de__temp0.10__seed7,arc_test_00263_1ca9e9de,answer_stability,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00263_1ca9e9de__temp0.10__seed7,arc_test_00263_1ca9e9de,entropy_plateau,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00263_1ca9e9de__temp0.10__seed7,arc_test_00263_1ca9e9de,hazard_drift,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00263_1ca9e9de__temp0.10__seed7,arc_test_00263_1ca9e9de,empirical_bernstein,7,0.7,2,0.95,0.25,0,1,5,1
qwen2p5_0p5b__arc_test_00263_1ca9e9de__temp0.10__seed7,arc_test_00263_1ca9e9de,e_process,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00263_1ca9e9de__temp0.10__seed7,arc_test_00263_1ca9e9de,never_stop,8,0.6499999999999999,2,0.95,0.30000000000000004,0,1,6,1
qwen2p5_0p5b__arc_test_00264_dda0b59d__temp1.00__seed7,arc_test_00264_dda0b59d,oracle,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00264_dda0b59d__temp1.00__seed7,arc_test_00264_dda0b59d,first_answer,1,0.0,2,-0.05,-0.05,1,0,0,1
qwen2p5_0p5b__arc_test_00264_dda0b59d__temp1.00__seed7,arc_test_00264_dda0b59d,verifier_first_correct,8,-0.35,2,-0.05,0.3,0,1,6,1
qwen2p5_0p5b__arc_test_00264_dda0b59d__temp1.00__seed7,arc_test_00264_dda0b59d,answer_stability,3,-0.1,2,-0.05,0.05,0,1,1,1
qwen2p5_0p5b__arc_test_00264_dda0b59d__temp1.00__seed7,arc_test_00264_dda0b59d,entropy_plateau,3,-0.1,2,-0.05,0.05,0,1,1,1
qwen2p5_0p5b__arc_test_00264_dda0b59d__temp1.00__seed7,arc_test_00264_dda0b59d,hazard_drift,3,-0.1,2,-0.05,0.05,0,1,1,1
qwen2p5_0p5b__arc_test_00264_dda0b59d__temp1.00__seed7,arc_test_00264_dda0b59d,empirical_bernstein,7,-0.3,2,-0.05,0.25,0,1,5,1
qwen2p5_0p5b__arc_test_00264_dda0b59d__temp1.00__seed7,arc_test_00264_dda0b59d,e_process,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00264_dda0b59d__temp1.00__seed7,arc_test_00264_dda0b59d,never_stop,8,-0.35,2,-0.05,0.3,0,1,6,1
qwen2p5_0p5b__arc_test_00266_d59e88fe__temp0.60__seed7,arc_test_00266_d59e88fe,oracle,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00266_d59e88fe__temp0.60__seed7,arc_test_00266_d59e88fe,first_answer,1,1.0,2,0.95,-0.050000000000000044,1,0,0,1
qwen2p5_0p5b__arc_test_00266_d59e88fe__temp0.60__seed7,arc_test_00266_d59e88fe,verifier_first_correct,1,1.0,2,0.95,-0.050000000000000044,1,0,0,1
qwen2p5_0p5b__arc_test_00266_d59e88fe__temp0.60__seed7,arc_test_00266_d59e88fe,answer_stability,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00266_d59e88fe__temp0.60__seed7,arc_test_00266_d59e88fe,entropy_plateau,3,0.9,2,0.95,0.04999999999999993,0,1,1,1
qwen2p5_0p5b__arc_test_00266_d59e88fe__temp0.60__seed7,arc_test_00266_d59e88fe,hazard_drift,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00266_d59e88fe__temp0.60__seed7,arc_test_00266_d59e88fe,empirical_bernstein,7,0.7,2,0.95,0.25,0,1,5,1
qwen2p5_0p5b__arc_test_00266_d59e88fe__temp0.60__seed7,arc_test_00266_d59e88fe,e_process,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00266_d59e88fe__temp0.60__seed7,arc_test_00266_d59e88fe,never_stop,8,0.6499999999999999,2,0.95,0.30000000000000004,0,1,6,1
qwen2p5_0p5b__arc_test_00268_5b12089f__temp0.10__seed7,arc_test_00268_5b12089f,oracle,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00268_5b12089f__temp0.10__seed7,arc_test_00268_5b12089f,first_answer,1,1.0,2,0.95,-0.050000000000000044,1,0,0,1
qwen2p5_0p5b__arc_test_00268_5b12089f__temp0.10__seed7,arc_test_00268_5b12089f,verifier_first_correct,1,1.0,2,0.95,-0.050000000000000044,1,0,0,1
qwen2p5_0p5b__arc_test_00268_5b12089f__temp0.10__seed7,arc_test_00268_5b12089f,answer_stability,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00268_5b12089f__temp0.10__seed7,arc_test_00268_5b12089f,entropy_plateau,3,0.9,2,0.95,0.04999999999999993,0,1,1,1
qwen2p5_0p5b__arc_test_00268_5b12089f__temp0.10__seed7,arc_test_00268_5b12089f,hazard_drift,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00268_5b12089f__temp0.10__seed7,arc_test_00268_5b12089f,empirical_bernstein,7,0.7,2,0.95,0.25,0,1,5,1
qwen2p5_0p5b__arc_test_00268_5b12089f__temp0.10__seed7,arc_test_00268_5b12089f,e_process,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00268_5b12089f__temp0.10__seed7,arc_test_00268_5b12089f,never_stop,8,0.6499999999999999,2,0.95,0.30000000000000004,0,1,6,1
qwen2p5_0p5b__arc_test_00269_7ee8bce6__temp1.00__seed7,arc_test_00269_7ee8bce6,oracle,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00269_7ee8bce6__temp1.00__seed7,arc_test_00269_7ee8bce6,first_answer,1,1.0,2,0.95,-0.050000000000000044,1,0,0,1
qwen2p5_0p5b__arc_test_00269_7ee8bce6__temp1.00__seed7,arc_test_00269_7ee8bce6,verifier_first_correct,1,1.0,2,0.95,-0.050000000000000044,1,0,0,1
qwen2p5_0p5b__arc_test_00269_7ee8bce6__temp1.00__seed7,arc_test_00269_7ee8bce6,answer_stability,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00269_7ee8bce6__temp1.00__seed7,arc_test_00269_7ee8bce6,entropy_plateau,5,0.8,2,0.95,0.1499999999999999,0,1,3,1
qwen2p5_0p5b__arc_test_00269_7ee8bce6__temp1.00__seed7,arc_test_00269_7ee8bce6,hazard_drift,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00269_7ee8bce6__temp1.00__seed7,arc_test_00269_7ee8bce6,empirical_bernstein,7,0.7,2,0.95,0.25,0,1,5,1
qwen2p5_0p5b__arc_test_00269_7ee8bce6__temp1.00__seed7,arc_test_00269_7ee8bce6,e_process,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00269_7ee8bce6__temp1.00__seed7,arc_test_00269_7ee8bce6,never_stop,8,0.6499999999999999,2,0.95,0.30000000000000004,0,1,6,1
qwen2p5_0p5b__arc_test_00271_dc9048d3__temp0.60__seed7,arc_test_00271_dc9048d3,oracle,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00271_dc9048d3__temp0.60__seed7,arc_test_00271_dc9048d3,first_answer,1,0.0,2,-0.05,-0.05,1,0,0,1
qwen2p5_0p5b__arc_test_00271_dc9048d3__temp0.60__seed7,arc_test_00271_dc9048d3,verifier_first_correct,8,-0.35,2,-0.05,0.3,0,1,6,1
qwen2p5_0p5b__arc_test_00271_dc9048d3__temp0.60__seed7,arc_test_00271_dc9048d3,answer_stability,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00271_dc9048d3__temp0.60__seed7,arc_test_00271_dc9048d3,entropy_plateau,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00271_dc9048d3__temp0.60__seed7,arc_test_00271_dc9048d3,hazard_drift,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00271_dc9048d3__temp0.60__seed7,arc_test_00271_dc9048d3,empirical_bernstein,7,-0.3,2,-0.05,0.25,0,1,5,1
qwen2p5_0p5b__arc_test_00271_dc9048d3__temp0.60__seed7,arc_test_00271_dc9048d3,e_process,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00271_dc9048d3__temp0.60__seed7,arc_test_00271_dc9048d3,never_stop,8,-0.35,2,-0.05,0.3,0,1,6,1
qwen2p5_0p5b__arc_test_00273_b997fd4e__temp0.10__seed7,arc_test_00273_b997fd4e,oracle,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00273_b997fd4e__temp0.10__seed7,arc_test_00273_b997fd4e,first_answer,1,0.0,2,-0.05,-0.05,1,0,0,1
qwen2p5_0p5b__arc_test_00273_b997fd4e__temp0.10__seed7,arc_test_00273_b997fd4e,verifier_first_correct,8,-0.35,2,-0.05,0.3,0,1,6,1
qwen2p5_0p5b__arc_test_00273_b997fd4e__temp0.10__seed7,arc_test_00273_b997fd4e,answer_stability,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00273_b997fd4e__temp0.10__seed7,arc_test_00273_b997fd4e,entropy_plateau,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00273_b997fd4e__temp0.10__seed7,arc_test_00273_b997fd4e,hazard_drift,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00273_b997fd4e__temp0.10__seed7,arc_test_00273_b997fd4e,empirical_bernstein,7,-0.3,2,-0.05,0.25,0,1,5,1
qwen2p5_0p5b__arc_test_00273_b997fd4e__temp0.10__seed7,arc_test_00273_b997fd4e,e_process,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00273_b997fd4e__temp0.10__seed7,arc_test_00273_b997fd4e,never_stop,8,-0.35,2,-0.05,0.3,0,1,6,1
qwen2p5_0p5b__arc_test_00274_a74e5699__temp1.00__seed7,arc_test_00274_a74e5699,oracle,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00274_a74e5699__temp1.00__seed7,arc_test_00274_a74e5699,first_answer,1,0.0,2,-0.05,-0.05,1,0,0,1
qwen2p5_0p5b__arc_test_00274_a74e5699__temp1.00__seed7,arc_test_00274_a74e5699,verifier_first_correct,8,-0.35,2,-0.05,0.3,0,1,6,1
qwen2p5_0p5b__arc_test_00274_a74e5699__temp1.00__seed7,arc_test_00274_a74e5699,answer_stability,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00274_a74e5699__temp1.00__seed7,arc_test_00274_a74e5699,entropy_plateau,3,-0.1,2,-0.05,0.05,0,1,1,1
qwen2p5_0p5b__arc_test_00274_a74e5699__temp1.00__seed7,arc_test_00274_a74e5699,hazard_drift,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00274_a74e5699__temp1.00__seed7,arc_test_00274_a74e5699,empirical_bernstein,7,-0.3,2,-0.05,0.25,0,1,5,1
qwen2p5_0p5b__arc_test_00274_a74e5699__temp1.00__seed7,arc_test_00274_a74e5699,e_process,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00274_a74e5699__temp1.00__seed7,arc_test_00274_a74e5699,never_stop,8,-0.35,2,-0.05,0.3,0,1,6,1
qwen2p5_0p5b__arc_test_00276_c2cefe09__temp0.60__seed7,arc_test_00276_c2cefe09,oracle,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00276_c2cefe09__temp0.60__seed7,arc_test_00276_c2cefe09,first_answer,1,1.0,2,0.95,-0.050000000000000044,1,0,0,1
qwen2p5_0p5b__arc_test_00276_c2cefe09__temp0.60__seed7,arc_test_00276_c2cefe09,verifier_first_correct,1,1.0,2,0.95,-0.050000000000000044,1,0,0,1
qwen2p5_0p5b__arc_test_00276_c2cefe09__temp0.60__seed7,arc_test_00276_c2cefe09,answer_stability,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00276_c2cefe09__temp0.60__seed7,arc_test_00276_c2cefe09,entropy_plateau,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00276_c2cefe09__temp0.60__seed7,arc_test_00276_c2cefe09,hazard_drift,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00276_c2cefe09__temp0.60__seed7,arc_test_00276_c2cefe09,empirical_bernstein,7,0.7,2,0.95,0.25,0,1,5,1
qwen2p5_0p5b__arc_test_00276_c2cefe09__temp0.60__seed7,arc_test_00276_c2cefe09,e_process,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00276_c2cefe09__temp0.60__seed7,arc_test_00276_c2cefe09,never_stop,8,0.6499999999999999,2,0.95,0.30000000000000004,0,1,6,1
qwen2p5_0p5b__arc_test_00278_8fc1e732__temp0.10__seed7,arc_test_00278_8fc1e732,oracle,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00278_8fc1e732__temp0.10__seed7,arc_test_00278_8fc1e732,first_answer,1,0.0,2,-0.05,-0.05,1,0,0,1
qwen2p5_0p5b__arc_test_00278_8fc1e732__temp0.10__seed7,arc_test_00278_8fc1e732,verifier_first_correct,8,-0.35,2,-0.05,0.3,0,1,6,1
qwen2p5_0p5b__arc_test_00278_8fc1e732__temp0.10__seed7,arc_test_00278_8fc1e732,answer_stability,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00278_8fc1e732__temp0.10__seed7,arc_test_00278_8fc1e732,entropy_plateau,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00278_8fc1e732__temp0.10__seed7,arc_test_00278_8fc1e732,hazard_drift,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00278_8fc1e732__temp0.10__seed7,arc_test_00278_8fc1e732,empirical_bernstein,7,-0.3,2,-0.05,0.25,0,1,5,1
qwen2p5_0p5b__arc_test_00278_8fc1e732__temp0.10__seed7,arc_test_00278_8fc1e732,e_process,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00278_8fc1e732__temp0.10__seed7,arc_test_00278_8fc1e732,never_stop,8,-0.35,2,-0.05,0.3,0,1,6,1
qwen2p5_0p5b__arc_test_00279_890033b7__temp1.00__seed7,arc_test_00279_890033b7,oracle,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00279_890033b7__temp1.00__seed7,arc_test_00279_890033b7,first_answer,1,0.0,2,-0.05,-0.05,1,0,0,1
qwen2p5_0p5b__arc_test_00279_890033b7__temp1.00__seed7,arc_test_00279_890033b7,verifier_first_correct,8,-0.35,2,-0.05,0.3,0,1,6,1
qwen2p5_0p5b__arc_test_00279_890033b7__temp1.00__seed7,arc_test_00279_890033b7,answer_stability,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00279_890033b7__temp1.00__seed7,arc_test_00279_890033b7,entropy_plateau,5,-0.2,2,-0.05,0.15000000000000002,0,1,3,1
