run_id,brier,auc
internlm3_8b_instruct__gsm8k_train_00042_90e751d7__temp1.00__seed7,0.20684309370939533,
internlm3_8b_instruct__gsm8k_train_00043_94f5ad37__temp0.10__seed7,0.1523525580504086,
internlm3_8b_instruct__gsm8k_train_00043_94f5ad37__temp0.60__seed7,0.17348741664382533,0.8888888888888888
internlm3_8b_instruct__gsm8k_train_00043_94f5ad37__temp1.00__seed7,0.19739327071325086,0.8571428571428571
internlm3_8b_instruct__gsm8k_train_00044_9c745cd7__temp0.10__seed7,0.36928746492859793,0.125
internlm3_8b_instruct__gsm8k_train_00044_9c745cd7__temp0.60__seed7,0.1518148377703221,0.8888888888888888
internlm3_8b_instruct__gsm8k_train_00044_9c745cd7__temp1.00__seed7,0.19768817162901334,
internlm3_8b_instruct__gsm8k_train_00045_6652e47d__temp0.10__seed7,0.25221646032295253,0.8888888888888888
internlm3_8b_instruct__gsm8k_train_00045_6652e47d__temp0.60__seed7,0.1478681181744278,0.875
internlm3_8b_instruct__gsm8k_train_00045_6652e47d__temp1.00__seed7,0.2218024757255664,0.875
internlm3_8b_instruct__gsm8k_train_00046_9575ad8f__temp0.10__seed7,0.23191487090481422,
internlm3_8b_instruct__gsm8k_train_00046_9575ad8f__temp0.60__seed7,0.19959974143770828,0.8888888888888888
internlm3_8b_instruct__gsm8k_train_00046_9575ad8f__temp1.00__seed7,0.1532870220416851,1.0
internlm3_8b_instruct__gsm8k_train_00047_f2440a00__temp0.10__seed7,0.1603357083035196,1.0
internlm3_8b_instruct__gsm8k_train_00047_f2440a00__temp0.60__seed7,0.13372981918060334,0.9523809523809524
internlm3_8b_instruct__gsm8k_train_00047_f2440a00__temp1.00__seed7,0.15461579964555228,1.0
internlm3_8b_instruct__gsm8k_train_00048_11e2cfda__temp0.10__seed7,0.16050647765673104,
internlm3_8b_instruct__gsm8k_train_00048_11e2cfda__temp0.60__seed7,0.17112707614250583,
internlm3_8b_instruct__gsm8k_train_00048_11e2cfda__temp1.00__seed7,0.1556048021740905,
internlm3_8b_instruct__gsm8k_train_00049_47b14786__temp0.10__seed7,0.20086050206059278,
internlm3_8b_instruct__gsm8k_train_00049_47b14786__temp0.60__seed7,0.13667649049497516,
internlm3_8b_instruct__gsm8k_train_00049_47b14786__temp1.00__seed7,0.14598273251799213,
internlm3_8b_instruct__gsm8k_train_00050_573850e8__temp0.10__seed7,0.22233581727367063,0.875
internlm3_8b_instruct__gsm8k_train_00050_573850e8__temp0.60__seed7,0.24762726733950974,0.5416666666666666
internlm3_8b_instruct__gsm8k_train_00050_573850e8__temp1.00__seed7,0.3262525008633218,0.25
internlm3_8b_instruct__gsm8k_train_00051_45d98db9__temp0.10__seed7,0.23449710085519623,1.0
internlm3_8b_instruct__gsm8k_train_00051_45d98db9__temp0.60__seed7,0.18353133409575473,1.0
internlm3_8b_instruct__gsm8k_train_00051_45d98db9__temp1.00__seed7,0.18273319611004113,0.9583333333333334
