run_id,brier,auc
mistral_7b_instruct_v0p3__gsm8k_train_00025_1a030c71__temp1.00__seed7,0.21536609567175438,
mistral_7b_instruct_v0p3__gsm8k_train_00026_bf9e0c24__temp0.10__seed7,0.3542182066678061,
mistral_7b_instruct_v0p3__gsm8k_train_00026_bf9e0c24__temp0.60__seed7,0.1975364532132291,
mistral_7b_instruct_v0p3__gsm8k_train_00026_bf9e0c24__temp1.00__seed7,0.23913395281672473,
mistral_7b_instruct_v0p3__gsm8k_train_00027_21e7ba75__temp0.10__seed7,0.17488896107414315,
mistral_7b_instruct_v0p3__gsm8k_train_00027_21e7ba75__temp0.60__seed7,0.12477184385078115,
mistral_7b_instruct_v0p3__gsm8k_train_00027_21e7ba75__temp1.00__seed7,0.2653838565713983,0.375
mistral_7b_instruct_v0p3__gsm8k_train_00028_07c2d0db__temp0.10__seed7,0.1400163087547441,
mistral_7b_instruct_v0p3__gsm8k_train_00028_07c2d0db__temp0.60__seed7,0.3188835959500017,
mistral_7b_instruct_v0p3__gsm8k_train_00028_07c2d0db__temp1.00__seed7,0.3504240486859206,
mistral_7b_instruct_v0p3__gsm8k_train_00029_9fc74e20__temp0.10__seed7,0.186591981578843,
mistral_7b_instruct_v0p3__gsm8k_train_00029_9fc74e20__temp0.60__seed7,0.2371098614696412,
mistral_7b_instruct_v0p3__gsm8k_train_00029_9fc74e20__temp1.00__seed7,0.34106954622746233,
mistral_7b_instruct_v0p3__gsm8k_train_00030_4f09989a__temp0.10__seed7,0.2290118477482208,0.5555555555555556
mistral_7b_instruct_v0p3__gsm8k_train_00030_4f09989a__temp0.60__seed7,0.23507483484435596,
mistral_7b_instruct_v0p3__gsm8k_train_00030_4f09989a__temp1.00__seed7,0.13421821423096986,1.0
mistral_7b_instruct_v0p3__gsm8k_train_00031_1c0c7800__temp0.10__seed7,0.28135958390626453,
mistral_7b_instruct_v0p3__gsm8k_train_00031_1c0c7800__temp0.60__seed7,0.19171530069946044,
mistral_7b_instruct_v0p3__gsm8k_train_00031_1c0c7800__temp1.00__seed7,0.14851818245574783,
mistral_7b_instruct_v0p3__gsm8k_train_00032_366614d9__temp0.10__seed7,0.2557399214048514,
mistral_7b_instruct_v0p3__gsm8k_train_00032_366614d9__temp0.60__seed7,0.25766740141464317,
mistral_7b_instruct_v0p3__gsm8k_train_00032_366614d9__temp1.00__seed7,0.22096913952457214,0.7083333333333334
mistral_7b_instruct_v0p3__gsm8k_train_00033_285b14f1__temp0.10__seed7,0.3744791352671573,
mistral_7b_instruct_v0p3__gsm8k_train_00033_285b14f1__temp0.60__seed7,0.18866580518198173,
mistral_7b_instruct_v0p3__gsm8k_train_00033_285b14f1__temp1.00__seed7,0.2750458026618456,0.0
mistral_7b_instruct_v0p3__gsm8k_train_00034_b46e2eee__temp0.10__seed7,0.2265415625296398,
mistral_7b_instruct_v0p3__gsm8k_train_00034_b46e2eee__temp0.60__seed7,0.2720797270430538,
mistral_7b_instruct_v0p3__gsm8k_train_00034_b46e2eee__temp1.00__seed7,0.2608806567220359,
mistral_7b_instruct_v0p3__gsm8k_train_00035_e581c993__temp0.10__seed7,0.2508633659560528,
mistral_7b_instruct_v0p3__gsm8k_train_00035_e581c993__temp0.60__seed7,0.24311667383681668,
mistral_7b_instruct_v0p3__gsm8k_train_00035_e581c993__temp1.00__seed7,0.28220962041423175,0.125
mistral_7b_instruct_v0p3__gsm8k_train_00036_5cc8bffa__temp0.10__seed7,0.15503082662454307,
mistral_7b_instruct_v0p3__gsm8k_train_00036_5cc8bffa__temp0.60__seed7,0.2134037731266369,
mistral_7b_instruct_v0p3__gsm8k_train_00036_5cc8bffa__temp1.00__seed7,0.1895958519550835,
mistral_7b_instruct_v0p3__gsm8k_train_00037_59a9e4e3__temp0.10__seed7,0.17386930718518992,1.0
mistral_7b_instruct_v0p3__gsm8k_train_00037_59a9e4e3__temp0.60__seed7,0.12734986925465538,1.0
mistral_7b_instruct_v0p3__gsm8k_train_00037_59a9e4e3__temp1.00__seed7,0.1756767935791544,0.9375
mistral_7b_instruct_v0p3__gsm8k_train_00038_40afacc8__temp0.10__seed7,0.3552662251000813,0.0
mistral_7b_instruct_v0p3__gsm8k_train_00038_40afacc8__temp0.60__seed7,0.2959138274353995,0.6875
mistral_7b_instruct_v0p3__gsm8k_train_00038_40afacc8__temp1.00__seed7,0.1466659589578354,0.75
mistral_7b_instruct_v0p3__gsm8k_train_00039_3f079edf__temp0.10__seed7,0.3463532179518095,
mistral_7b_instruct_v0p3__gsm8k_train_00039_3f079edf__temp0.60__seed7,0.29967105128667126,
mistral_7b_instruct_v0p3__gsm8k_train_00039_3f079edf__temp1.00__seed7,0.3484481914682816,
mistral_7b_instruct_v0p3__gsm8k_train_00040_26fced6d__temp0.10__seed7,0.24499433628119785,
mistral_7b_instruct_v0p3__gsm8k_train_00040_26fced6d__temp0.60__seed7,0.38490199235423395,
mistral_7b_instruct_v0p3__gsm8k_train_00040_26fced6d__temp1.00__seed7,0.1656630057777317,
mistral_7b_instruct_v0p3__gsm8k_train_00041_a5b39aca__temp0.10__seed7,0.23878001113843794,1.0
mistral_7b_instruct_v0p3__gsm8k_train_00041_a5b39aca__temp0.60__seed7,0.17324767599591126,
mistral_7b_instruct_v0p3__gsm8k_train_00041_a5b39aca__temp1.00__seed7,0.1371105007389264,
mistral_7b_instruct_v0p3__gsm8k_train_00042_90e751d7__temp0.10__seed7,0.38493768259506833,
mistral_7b_instruct_v0p3__gsm8k_train_00042_90e751d7__temp0.60__seed7,0.2050601136821753,
mistral_7b_instruct_v0p3__gsm8k_train_00042_90e751d7__temp1.00__seed7,0.27353969177176846,0.0
mistral_7b_instruct_v0p3__gsm8k_train_00043_94f5ad37__temp0.10__seed7,0.23206251763271757,0.9375
mistral_7b_instruct_v0p3__gsm8k_train_00043_94f5ad37__temp0.60__seed7,0.18008156653276342,1.0
mistral_7b_instruct_v0p3__gsm8k_train_00043_94f5ad37__temp1.00__seed7,0.174820961586784,0.9166666666666667
mistral_7b_instruct_v0p3__gsm8k_train_00044_9c745cd7__temp0.10__seed7,0.3322342006937652,
mistral_7b_instruct_v0p3__gsm8k_train_00044_9c745cd7__temp0.60__seed7,0.3341171702535323,
mistral_7b_instruct_v0p3__gsm8k_train_00044_9c745cd7__temp1.00__seed7,0.1483308768611808,1.0
mistral_7b_instruct_v0p3__gsm8k_train_00045_6652e47d__temp0.10__seed7,0.2569858267477188,
mistral_7b_instruct_v0p3__gsm8k_train_00045_6652e47d__temp0.60__seed7,0.36317560512651437,
mistral_7b_instruct_v0p3__gsm8k_train_00045_6652e47d__temp1.00__seed7,0.1981565175353905,1.0
mistral_7b_instruct_v0p3__gsm8k_train_00046_9575ad8f__temp0.10__seed7,0.30699812644265506,0.3125
mistral_7b_instruct_v0p3__gsm8k_train_00046_9575ad8f__temp0.60__seed7,0.2575641211807471,
mistral_7b_instruct_v0p3__gsm8k_train_00046_9575ad8f__temp1.00__seed7,0.3741187007982439,
mistral_7b_instruct_v0p3__gsm8k_train_00047_f2440a00__temp0.10__seed7,0.23926662574199042,
mistral_7b_instruct_v0p3__gsm8k_train_00047_f2440a00__temp0.60__seed7,0.28983240080732214,
mistral_7b_instruct_v0p3__gsm8k_train_00047_f2440a00__temp1.00__seed7,0.06881695282269275,
mistral_7b_instruct_v0p3__gsm8k_train_00048_11e2cfda__temp0.10__seed7,0.16932747979170343,
mistral_7b_instruct_v0p3__gsm8k_train_00048_11e2cfda__temp0.60__seed7,0.1127010892831313,1.0
mistral_7b_instruct_v0p3__gsm8k_train_00048_11e2cfda__temp1.00__seed7,0.18749224489904617,
mistral_7b_instruct_v0p3__gsm8k_train_00049_47b14786__temp0.10__seed7,0.19706644659434128,
mistral_7b_instruct_v0p3__gsm8k_train_00049_47b14786__temp0.60__seed7,0.26686427966460485,0.75
mistral_7b_instruct_v0p3__gsm8k_train_00049_47b14786__temp1.00__seed7,0.2945566314475045,
mistral_7b_instruct_v0p3__gsm8k_train_00050_573850e8__temp0.10__seed7,0.13964248462626674,
mistral_7b_instruct_v0p3__gsm8k_train_00050_573850e8__temp0.60__seed7,0.39528818663751825,
mistral_7b_instruct_v0p3__gsm8k_train_00050_573850e8__temp1.00__seed7,0.20593805518625272,
mistral_7b_instruct_v0p3__gsm8k_train_00051_45d98db9__temp0.10__seed7,0.37273925274146275,
mistral_7b_instruct_v0p3__gsm8k_train_00051_45d98db9__temp0.60__seed7,0.19759825592418054,0.9375
mistral_7b_instruct_v0p3__gsm8k_train_00051_45d98db9__temp1.00__seed7,0.36264028032724316,
