[INFO] Scanning and loading 65 dataset cells...
[INFO] Loaded 30888 unique run trajectories (202440 total steps).
[INFO] Parsing mid-layer projections...
[INFO] Computing trajectory velocity, acceleration, and curvature...
[INFO] Using device: cuda
[INFO] Starting nested cross-validation (5 folds) using exhaustive cartesian grid search...
[INFO] --- FOLD 1/5 ---
[INFO] Tuning BiGRU configurations (n_iter=324)...
[INFO] Config 54/324: {'hidden_dim': 64, 'num_layers': 2, 'dropout': 0.5, 'lr': 0.005, 'weight_decay': 0.001} | Val AUC: 0.8521
[INFO] Config 55/324: {'hidden_dim': 64, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 1e-05} | Val AUC: 0.8402
[INFO] Config 56/324: {'hidden_dim': 64, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.0001} | Val AUC: 0.8369
[INFO] Config 57/324: {'hidden_dim': 64, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.001} | Val AUC: 0.8400
[INFO] Config 58/324: {'hidden_dim': 64, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.003, 'weight_decay': 1e-05} | Val AUC: 0.8498
[INFO] Config 59/324: {'hidden_dim': 64, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.003, 'weight_decay': 0.0001} | Val AUC: 0.8483
[INFO] Config 60/324: {'hidden_dim': 64, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.003, 'weight_decay': 0.001} | Val AUC: 0.8482
[INFO] Config 61/324: {'hidden_dim': 64, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.005, 'weight_decay': 1e-05} | Val AUC: 0.8565
[INFO] Config 62/324: {'hidden_dim': 64, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.005, 'weight_decay': 0.0001} | Val AUC: 0.8523
[INFO] Config 63/324: {'hidden_dim': 64, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.005, 'weight_decay': 0.001} | Val AUC: 0.8529
[INFO] Config 64/324: {'hidden_dim': 64, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 1e-05} | Val AUC: 0.8338
[INFO] Config 65/324: {'hidden_dim': 64, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 0.0001} | Val AUC: 0.8376
[INFO] Config 66/324: {'hidden_dim': 64, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 0.001} | Val AUC: 0.8292
[INFO] Config 67/324: {'hidden_dim': 64, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.003, 'weight_decay': 1e-05} | Val AUC: 0.8485
[INFO] Config 68/324: {'hidden_dim': 64, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.003, 'weight_decay': 0.0001} | Val AUC: 0.8507
[INFO] Config 69/324: {'hidden_dim': 64, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.003, 'weight_decay': 0.001} | Val AUC: 0.8484
[INFO] Config 70/324: {'hidden_dim': 64, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 1e-05} | Val AUC: 0.8519
[INFO] Config 71/324: {'hidden_dim': 64, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 0.0001} | Val AUC: 0.8499
[INFO] Config 72/324: {'hidden_dim': 64, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 0.001} | Val AUC: 0.8516
[INFO] Config 73/324: {'hidden_dim': 64, 'num_layers': 3, 'dropout': 0.5, 'lr': 0.001, 'weight_decay': 1e-05} | Val AUC: 0.8302
[INFO] Config 74/324: {'hidden_dim': 64, 'num_layers': 3, 'dropout': 0.5, 'lr': 0.001, 'weight_decay': 0.0001} | Val AUC: 0.8331
[INFO] Config 75/324: {'hidden_dim': 64, 'num_layers': 3, 'dropout': 0.5, 'lr': 0.001, 'weight_decay': 0.001} | Val AUC: 0.8333
[INFO] Config 76/324: {'hidden_dim': 64, 'num_layers': 3, 'dropout': 0.5, 'lr': 0.003, 'weight_decay': 1e-05} | Val AUC: 0.8440
[INFO] Config 77/324: {'hidden_dim': 64, 'num_layers': 3, 'dropout': 0.5, 'lr': 0.003, 'weight_decay': 0.0001} | Val AUC: 0.8454
[INFO] Config 78/324: {'hidden_dim': 64, 'num_layers': 3, 'dropout': 0.5, 'lr': 0.003, 'weight_decay': 0.001} | Val AUC: 0.8450
[INFO] Config 79/324: {'hidden_dim': 64, 'num_layers': 3, 'dropout': 0.5, 'lr': 0.005, 'weight_decay': 1e-05} | Val AUC: 0.8535
[INFO] Config 80/324: {'hidden_dim': 64, 'num_layers': 3, 'dropout': 0.5, 'lr': 0.005, 'weight_decay': 0.0001} | Val AUC: 0.8470
[INFO] Config 81/324: {'hidden_dim': 64, 'num_layers': 3, 'dropout': 0.5, 'lr': 0.005, 'weight_decay': 0.001} | Val AUC: 0.8466
[INFO] Config 82/324: {'hidden_dim': 128, 'num_layers': 1, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 1e-05} | Val AUC: 0.8476
[INFO] Config 83/324: {'hidden_dim': 128, 'num_layers': 1, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.0001} | Val AUC: 0.8475
[INFO] Config 84/324: {'hidden_dim': 128, 'num_layers': 1, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.001} | Val AUC: 0.8488
[INFO] Config 85/324: {'hidden_dim': 128, 'num_layers': 1, 'dropout': 0.1, 'lr': 0.003, 'weight_decay': 1e-05} | Val AUC: 0.8569
[INFO] Config 86/324: {'hidden_dim': 128, 'num_layers': 1, 'dropout': 0.1, 'lr': 0.003, 'weight_decay': 0.0001} | Val AUC: 0.8565
[INFO] Config 87/324: {'hidden_dim': 128, 'num_layers': 1, 'dropout': 0.1, 'lr': 0.003, 'weight_decay': 0.001} | Val AUC: 0.8568
[INFO] Config 88/324: {'hidden_dim': 128, 'num_layers': 1, 'dropout': 0.1, 'lr': 0.005, 'weight_decay': 1e-05} | Val AUC: 0.8612
[INFO] Config 89/324: {'hidden_dim': 128, 'num_layers': 1, 'dropout': 0.1, 'lr': 0.005, 'weight_decay': 0.0001} | Val AUC: 0.8617
[INFO] Config 90/324: {'hidden_dim': 128, 'num_layers': 1, 'dropout': 0.1, 'lr': 0.005, 'weight_decay': 0.001} | Val AUC: 0.8591
[INFO] Config 91/324: {'hidden_dim': 128, 'num_layers': 1, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 1e-05} | Val AUC: 0.8489
[INFO] Config 92/324: {'hidden_dim': 128, 'num_layers': 1, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 0.0001} | Val AUC: 0.8486
[INFO] Config 93/324: {'hidden_dim': 128, 'num_layers': 1, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 0.001} | Val AUC: 0.8489
[INFO] Config 94/324: {'hidden_dim': 128, 'num_layers': 1, 'dropout': 0.3, 'lr': 0.003, 'weight_decay': 1e-05} | Val AUC: 0.8570
[INFO] Config 95/324: {'hidden_dim': 128, 'num_layers': 1, 'dropout': 0.3, 'lr': 0.003, 'weight_decay': 0.0001} | Val AUC: 0.8562
[INFO] Config 96/324: {'hidden_dim': 128, 'num_layers': 1, 'dropout': 0.3, 'lr': 0.003, 'weight_decay': 0.001} | Val AUC: 0.8574
[INFO] Config 97/324: {'hidden_dim': 128, 'num_layers': 1, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 1e-05} | Val AUC: 0.8599
[INFO] Config 98/324: {'hidden_dim': 128, 'num_layers': 1, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 0.0001} | Val AUC: 0.8592
[INFO] Config 99/324: {'hidden_dim': 128, 'num_layers': 1, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 0.001} | Val AUC: 0.8600
[INFO] Config 100/324: {'hidden_dim': 128, 'num_layers': 1, 'dropout': 0.5, 'lr': 0.001, 'weight_decay': 1e-05} | Val AUC: 0.8478
[INFO] Config 101/324: {'hidden_dim': 128, 'num_layers': 1, 'dropout': 0.5, 'lr': 0.001, 'weight_decay': 0.0001} | Val AUC: 0.8462
[INFO] Config 102/324: {'hidden_dim': 128, 'num_layers': 1, 'dropout': 0.5, 'lr': 0.001, 'weight_decay': 0.001} | Val AUC: 0.8469
[INFO] Config 103/324: {'hidden_dim': 128, 'num_layers': 1, 'dropout': 0.5, 'lr': 0.003, 'weight_decay': 1e-05} | Val AUC: 0.8571
[INFO] Config 104/324: {'hidden_dim': 128, 'num_layers': 1, 'dropout': 0.5, 'lr': 0.003, 'weight_decay': 0.0001} | Val AUC: 0.8569
[INFO] Config 105/324: {'hidden_dim': 128, 'num_layers': 1, 'dropout': 0.5, 'lr': 0.003, 'weight_decay': 0.001} | Val AUC: 0.8568
[INFO] Config 106/324: {'hidden_dim': 128, 'num_layers': 1, 'dropout': 0.5, 'lr': 0.005, 'weight_decay': 1e-05} | Val AUC: 0.8579
[INFO] Config 107/324: {'hidden_dim': 128, 'num_layers': 1, 'dropout': 0.5, 'lr': 0.005, 'weight_decay': 0.0001} | Val AUC: 0.8594
[INFO] Config 108/324: {'hidden_dim': 128, 'num_layers': 1, 'dropout': 0.5, 'lr': 0.005, 'weight_decay': 0.001} | Val AUC: 0.8604
[INFO] Config 109/324: {'hidden_dim': 128, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 1e-05} | Val AUC: 0.8481
[INFO] Config 110/324: {'hidden_dim': 128, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.0001} | Val AUC: 0.8516
[INFO] Config 111/324: {'hidden_dim': 128, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.001} | Val AUC: 0.8469
[INFO] Config 112/324: {'hidden_dim': 128, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.003, 'weight_decay': 1e-05} | Val AUC: 0.8553
