detector,mean_stop_step,mean_stop_utility,mean_oracle_utility,mean_oracle_gap,false_early_rate,false_late_rate,mean_false_late_severity,aggregation_level,group_name,run_name,run_label,family,parameter_count,rank
entropy_plateau,2.3986666666666667,0.7540666666666666,0.8203,0.0662333333333333,0.0366666666666666,0.152,0.344,family,Yi 1.5,,Yi 1.5,Yi 1.5,family-average,7
never_stop,8.0,0.4613333333333332,0.8203,0.3589666666666667,0.0,0.9986666666666668,5.859333333333334,family,Yi 1.5,,Yi 1.5,Yi 1.5,family-average,8
oracle,2.9386666666666668,0.5370666666666667,0.5370666666666667,0.0,0.0,0.0,0.0,run,deepseek_r1_distill_1p5b__arc,deepseek_r1_distill_1p5b__arc,DeepSeek 1.5B,DeepSeek-R1 distill,1.5B,1
verifier_first_correct,4.491333333333333,0.4901,0.5370666666666667,0.0469666666666666,0.2606666666666666,0.3353333333333333,2.012,run,deepseek_r1_distill_1p5b__arc,deepseek_r1_distill_1p5b__arc,DeepSeek 1.5B,DeepSeek-R1 distill,1.5B,2
first_answer,1.0,0.2606666666666666,0.5370666666666667,0.2764,1.0,0.0,0.0,run,deepseek_r1_distill_1p5b__arc,deepseek_r1_distill_1p5b__arc,DeepSeek 1.5B,DeepSeek-R1 distill,1.5B,3
hazard_drift,2.07,0.2231666666666666,0.5370666666666667,0.3139,0.3493333333333333,0.0393333333333333,0.0566666666666666,run,deepseek_r1_distill_1p5b__arc,deepseek_r1_distill_1p5b__arc,DeepSeek 1.5B,DeepSeek-R1 distill,1.5B,4
e_process,3.2,0.1526666666666666,0.5370666666666667,0.3844,0.2306666666666666,0.5753333333333334,0.8193333333333334,run,deepseek_r1_distill_1p5b__arc,deepseek_r1_distill_1p5b__arc,DeepSeek 1.5B,DeepSeek-R1 distill,1.5B,5
entropy_plateau,4.056666666666667,0.1465,0.5370666666666667,0.3905666666666667,0.184,0.5546666666666666,1.5746666666666669,run,deepseek_r1_distill_1p5b__arc,deepseek_r1_distill_1p5b__arc,DeepSeek 1.5B,DeepSeek-R1 distill,1.5B,6
empirical_bernstein,7.0,-0.028,0.5370666666666667,0.5650666666666667,0.032,0.9366666666666666,4.093333333333334,run,deepseek_r1_distill_1p5b__arc,deepseek_r1_distill_1p5b__arc,DeepSeek 1.5B,DeepSeek-R1 distill,1.5B,7
answer_stability,7.946666666666666,-0.0613333333333333,0.5370666666666667,0.5984,0.002,0.964,5.012666666666667,run,deepseek_r1_distill_1p5b__arc,deepseek_r1_distill_1p5b__arc,DeepSeek 1.5B,DeepSeek-R1 distill,1.5B,8
never_stop,8.0,-0.0646666666666666,0.5370666666666667,0.6017333333333333,0.0,0.968,5.061333333333334,run,deepseek_r1_distill_1p5b__arc,deepseek_r1_distill_1p5b__arc,DeepSeek 1.5B,DeepSeek-R1 distill,1.5B,9
oracle,2.764666666666667,0.7557666666666666,0.7557666666666666,0.0,0.0,0.0,0.0,run,deepseek_r1_distill_7b__arc,deepseek_r1_distill_7b__arc,DeepSeek 7B,DeepSeek-R1 distill,7B,1
verifier_first_correct,3.087333333333333,0.7536333333333334,0.7557666666666666,0.0021333333333333,0.356,0.142,0.852,run,deepseek_r1_distill_7b__arc,deepseek_r1_distill_7b__arc,DeepSeek 7B,DeepSeek-R1 distill,7B,2
hazard_drift,3.023333333333333,0.4581666666666666,0.7557666666666666,0.2976,0.2126666666666666,0.382,0.7106666666666667,run,deepseek_r1_distill_7b__arc,deepseek_r1_distill_7b__arc,DeepSeek 7B,DeepSeek-R1 distill,7B,3
entropy_plateau,3.946,0.4146999999999999,0.7557666666666666,0.3410666666666666,0.1573333333333333,0.6106666666666667,1.508,run,deepseek_r1_distill_7b__arc,deepseek_r1_distill_7b__arc,DeepSeek 7B,DeepSeek-R1 distill,7B,4
first_answer,1.0,0.356,0.7557666666666666,0.3997666666666666,1.0,0.0,0.0,run,deepseek_r1_distill_7b__arc,deepseek_r1_distill_7b__arc,DeepSeek 7B,DeepSeek-R1 distill,7B,5
answer_stability,6.866,0.2846999999999999,0.7557666666666666,0.4710666666666667,0.0073333333333333,0.9233333333333332,4.120666666666667,run,deepseek_r1_distill_7b__arc,deepseek_r1_distill_7b__arc,DeepSeek 7B,DeepSeek-R1 distill,7B,6
e_process,6.2,0.268,0.7557666666666666,0.4877666666666666,0.0313333333333333,0.938,3.4873333333333334,run,deepseek_r1_distill_7b__arc,deepseek_r1_distill_7b__arc,DeepSeek 7B,DeepSeek-R1 distill,7B,7
